Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Facies
3,5,2896.159001737486,4.006495164461102,0.5247553994958555,4.259394092547831,2.3753555048853463,1.4668110142965742,1,0.5058238888009003,3
2,0,2943.614818264153,4.317827396977931,0.5259718584393184,9.908145388677495,2.673308833831934,1.552870507664608,1,0.6422938086042093,3
8,7,2922.0698379063547,4.4247937833971065,0.35783189005112737,3.6161945123741748,2.671913306481479,1.5260229406267352,1,0.29201654405096056,3
5,6,2936.9271077886265,4.4308239605031225,0.42964191787634554,6.242828596735217,2.7977374120138543,1.4745716079720812,1,0.5971331912350107,3
11,5,2977.545036914806,4.457555101884799,0.2967600265968838,11.85404429776748,3.0278153960433856,1.440846262960958,1,0.5318823298857627,3
13,4,2805.3732876246536,4.371558357942886,0.42926321685137053,9.583561650046194,2.775414178258942,1.4710026871978488,1,0.1270045678454977,3
13,2,2778.5069521305313,4.6150743267092285,0.3960646676510395,4.3,2.5668705876394307,1.2950011026734998,1,0.9517705796924707,3
11,5,2980.510747302578,4.585001041624278,0.3662426033600358,12.09355161845346,3.1048108685802283,1.5040773967762742,1,0.11467245770152744,3
11,0,3020.043527507872,4.519959696809826,0.34723356238405206,12.358258899685122,3.1048108685802283,1.552870507664608,1,0.6141181230320132,3
12,2,2839.1115687581173,3.774289968586818,0.5555198893539318,0.5447304738231744,2.5889344591319072,1.5129212053704977,1,0.09164984813919734,3
13,2,3098.6609424286644,4.274798451156871,0.5136300746228825,4.252293583801194,2.7437672774323127,1.5227136373280197,1,0.6029622887553274,3
3,9,2848.8376151714037,4.5092445203803315,0.40259174554377763,11.994861794315646,2.9290035928643503,1.4891917180046375,1,0.546781626258415,3
9,8,2921.0570902960876,4.376587294715652,0.3073271399507299,0.3915284374337864,3.0740996986639355,1.3097229433563446,1,0.10165929786041328,3
11,0,3018.8232029320206,4.477945701712703,0.41918390003310635,11.527352083543962,3.042561993207586,1.552870507664608,1,0.9191992669948112,3
5,5,2924.2406046891283,4.451550777662584,0.4274901458533757,2.7436281347699016,3.064814420691025,1.4234885574764558,1,0.9465857590135136,3
13,3,2781.757547397238,4.467709449600176,0.4318533698876575,-0.2751696657677154,2.617619235829312,1.504202864952038,1,0.9465871754515011,3
13,4,2803.31818519881,4.387330605416573,0.4418107203879936,1.354555596431059,3.1048108685802283,1.4751464877082667,1,0.1995453328428273,3
13,1,3091.9576731240813,4.322297018934149,0.4355978467117035,2.923691118521944,2.5668705876394307,1.3435419042956174,1,0.6494831767205554,3
13,9,2952.443670942413,4.467678223148524,0.34030363514361867,12.4,2.8759485342683537,1.5459295251329306,1,0.8619527406630102,3
7,2,2719.6258911479126,4.59754652534479,0.3715116211856338,-1.4,2.5668705876394307,1.3232317890358198,1,0.07496435408349272,3
13,4,2806.0110059764306,4.348746463693676,0.4427059515067121,1.8436715635524865,3.0842148620428937,1.4700407676779363,1,0.10461479082493395,3
11,5,2976.8495608450917,4.4550619012557515,0.29980776629716605,10.538067718403106,3.0920000007024244,1.4035575021691107,1,0.6381676298558913,3
3,8,2849.2848404943775,4.395350607595185,0.4228645334795786,-0.6594147146185843,2.901685975407468,1.3779495008633496,1,0.07032153973052382,3
5,9,2872.592217368386,4.6075074184367075,0.4214829288405449,12.348358273703655,2.86133921182164,1.5876980265583318,1,0.6723972364235387,3
7,4,2724.9760891650503,4.536524498913393,0.29644645673374825,-1.3609564333979896,3.1048108685802283,1.335217384193454,1,0.8301676997591253,3
1,3,2938.2486604883857,4.307160761128605,0.5507104259406432,11.827139780535372,2.6365364726249467,1.552870507664608,1,0.12205893851103496,3
3,4,2672.974260624375,4.383523058786916,0.47871556984775704,1.005147875124999,3.1044518880930805,1.336338252335491,1,0.8732869687812498,3
13,9,2962.9179696963547,4.471077432984714,0.40699545479541,11.74921818218705,2.81245958545736,1.605793331123615,1,0.4942317373954596,3
13,8,2968.821069399117,4.349145568686267,0.47871991015508014,4.3,3.0554633935052746,1.3779196549390935,1,0.1997167039738984,3
5,9,2868.3802190546667,4.295844182075269,0.6346713299702892,5.6448324077327525,2.091585154618664,1.7303870807342303,1,0.9726242280640109,3
13,9,2962.9275525639546,4.452934100245252,0.41050500170382503,11.401426410463857,2.7346494130733245,1.589235205116581,1,0.493608107697642,3
7,0,2989.021094479445,4.587505939431584,0.28287051069100844,6.85992048905474,3.0060507241789023,1.552870507664608,1,0.9244390085210793,3
11,9,2936.485650454111,4.6155164780422355,0.30624363308370156,12.4,2.981189970569539,1.5459485007312845,1,0.2366932464149491,3
13,9,2951.484110543023,4.517688028183086,0.3462726973809884,12.4,2.891580594882983,1.5146031973535556,1,0.895056130994195,3
13,4,2792.680338868515,4.3534289960543715,0.35565875308832007,10.719661131485303,2.771392664675364,1.4740670951160721,1,0.6078520718282827,3
13,9,2957.6191901923357,4.286230343534827,0.4040662446174775,12.4,2.694096356952333,1.6440297348111859,1,0.6799475334605882,3
13,8,2950.3070064919584,4.248852061421619,0.4564800602126955,0.7030226671711188,2.651155108385557,1.3106793466851057,1,0.8491359540094668,3
13,9,2962.592324522918,4.4505031710784975,0.41012091964435843,11.598962016526954,2.743706036354888,1.5947259706792623,1,0.5054045335235714,3
3,8,2827.051674699079,4.327685060831598,0.49288751979206924,4.047113253087701,2.749051340515059,1.4151297722422018,1,0.9775652289041256,3
11,5,2979.419235423516,4.533664424915824,0.3261546145406009,12.179383498356149,3.0681938428946585,1.475331272574914,1,0.27175019582282245,3
3,9,2848.232940578478,4.566383426719247,0.398488340110744,8.539175214804242,3.0588327459314852,1.4898401749083483,1,0.5776200304976112,3
1,0,2901.0357746840746,4.237265327625782,0.3937181959628361,7.5,2.6085856055679075,1.552870507664608,1,0.30567549111218734,3
13,8,2954.6354346550816,4.2362615342512955,0.4793372625939357,3.5909710229945593,2.9379321302269212,1.3586312324411989,1,0.6972146421871164,3
1,6,2874.6706049911786,4.335668092195611,0.2821275609548858,8.070296377616383,3.019583522674511,1.4090661259572892,1,0.037987472901379354,3
13,6,3015.8207800649716,4.567364680518882,0.3543968435895207,4.700464615293743,2.8502146058236795,1.4362901384583688,1,0.877998656556498,3
3,2,2632.2202222344004,4.590606182152072,0.46808507209886185,3.2368444907208307,2.598111863986426,1.5264520890338442,1,0.9633933329679935,3
5,0,2971.938837287668,4.6155164780422355,0.3208103277212062,12.31029468857952,2.9926740239264524,1.552870507664608,1,0.5273007684021194,3
7,3,3032.795446471594,4.225626568757493,0.5516061002258836,11.99498401375636,2.428244572668092,1.552870507664608,1,0.9734098175565291,3
1,9,2794.677564361842,4.343718766347167,0.5011017780435348,12.4,2.654572694295511,1.4959373733559775,1,0.9285422968026241,3
4,4,2928.5248817433917,4.213882126216249,0.47313408845956506,6.6983743927650705,3.0869571191903757,1.5886319937362345,1,0.017945570056443094,3
13,9,2974.731860412551,4.462892520179561,0.4204478653515647,11.63186041255108,2.9089345742011385,1.5583438134197571,1,0.0796288390315626,3
13,3,3092.839743662797,4.214992661088384,0.45438678423359563,9.95031212005187,2.710273142281847,1.552870507664608,1,0.9821068337593629,3
7,2,3031.080691161638,4.130734709056061,0.586689947365443,8.887178539811188,2.5867202816091095,1.517357127762617,1,0.6959130813808986,3
7,0,2988.7615496435074,4.6155164780422355,0.27188070820325666,5.743070213895508,3.096444157789697,1.552870507664608,1,0.943645326380446,3
3,8,2848.7273443452564,4.394352277046721,0.4144406252134697,5.0635933928463,2.8295398027229237,1.3664115456625967,1,0.24025611190056972,3
13,6,3017.273470692601,4.6155164780422355,0.35811413994840724,6.995535474175443,2.8970329828684402,1.4726033512439347,1,0.8013927886384435,3
1,3,2937.68981003379,4.305461546405905,0.48033571337996506,10.989284636962477,2.602114793466085,1.552870507664608,1,0.14752181849072243,3
5,0,2970.431239527927,4.604998038104485,0.32831543150165216,10.089983244683205,2.7414309596341724,1.552870507664608,1,0.6580509215424237,3
6,8,2875.9768009468494,4.444509338445854,0.5306843642896846,12.1,2.5792634045551956,1.488952017190257,1,0.838527061473595,3
5,8,2867.5567367606204,4.337838917334436,0.5345193570196645,1.6290732115977085,2.4813483364626467,1.347150761493353,1,0.4787224304894664,3
13,5,3004.612959572582,4.391419805297201,0.41329382785857116,12.4,2.958867969187228,1.5073521032152075,1,0.9215026341343351,3
13,3,3099.1933483834523,4.252212694667779,0.5308095527749772,4.3,2.760207408195671,1.552870507664608,1,0.6243803821658049,3
5,5,2925.402795697003,4.409633112208381,0.423406320851391,4.5063533021721245,3.091095863814142,1.4406681439350422,1,0.6883214136376089,3
3,4,2673.9799521381024,4.326775422346394,0.49195765969720956,2.279952138102537,3.0899320666206793,1.3260422670347976,1,0.8213624569107365,3
13,2,2779.956944499497,4.5271990441985395,0.39637411347745866,4.3,2.5668705876394307,1.2950011026734998,1,0.9043777760160973,3
11,1,3060.1656024347985,4.367345378988254,0.38167745292572397,6.742883571037634,2.9426775076325353,1.552870507664608,1,0.09101277078241936,3
13,8,2962.911048264932,4.309676679443231,0.4841649660920722,1.9059301156712014,3.0233381339285996,1.3609765531356006,1,0.40661331072738066,3
5,3,3018.1372215636493,4.0674184966334535,0.608863935007073,7.1504075205504405,2.5791099166004847,1.552870507664608,1,0.4087563902526966,3
13,0,3042.860345848291,4.514238764997302,0.4098297040022998,9.22793083034177,3.049104127619688,1.552870507664608,1,0.7973068577649363,3
13,6,3016.69164727386,4.6155164780422355,0.3588826099857547,7.599508386014604,2.8995455056507313,1.473696145924133,1,0.8322399102433743,3
5,0,3001.950209028582,4.51601343230957,0.45705914593163155,4.369707359985669,2.535915228971192,1.3206802390206502,1,0.825683358418774,3
11,9,2933.8165507286367,4.551416726248192,0.33002291294130587,10.035994226092477,2.9798751689724368,1.4411403609324418,1,0.5506470140208772,3
3,5,2893.6695148955246,4.1981090023340135,0.5534354928960551,6.96951489552435,2.5028225785844276,1.547562508716013,1,0.6661510466864417,3
13,4,2807.325395212694,4.389367664295725,0.4405598273898177,-0.35237127616201724,3.066719578811769,1.4674756056563256,1,0.05893656276841524,3
8,1,3041.7259556788704,4.339976294162887,0.5389153194510985,5.5509971178999065,2.941399509362083,1.3656687487044235,1,0.28943218838284057,3
3,9,2856.845665389929,4.40635701340104,0.4020286570933277,3.9292471681517536,2.8717497395029445,1.4272053748033184,1,0.13592250998365157,3
11,8,2932.217716060663,4.27766168876111,0.30312459661080743,-1.4,2.5668705876394307,1.2950011026734998,1,0.22822839393372069,3
5,8,2875.440248908285,4.397360958986963,0.44816406416737464,11.242136899556614,2.5754230176378243,1.527982991909295,1,0.6049993646259134,3
5,1,3000.8210158230772,4.189427443468793,0.5183572253134298,2.430331287863845,2.759436184475108,1.2950011026734998,2,0.04245498732306279,3
11,8,2931.16827992999,4.288158593640881,0.3701425245401093,4.594489877482671,2.612132864047216,1.3067877169487818,1,0.37498956960352947,3
13,8,2959.4191856429525,4.221292090934001,0.48725295653937795,4.3,3.017864272712072,1.3285359239776788,1,0.5289093168537031,3
13,0,3040.9492770942634,4.552282458190103,0.3705793204648678,9.998554188527079,2.9731531625879986,1.552870507664608,1,0.8699274704179855,3
8,5,2958.6385743579576,4.2877174837411,0.4913781901476477,2.865825290497456,2.275233329804503,1.504019682696129,1,0.4410303212560101,3
13,4,2782.0091970516164,4.397529724998512,0.4783375157666288,1.1954014741916852,2.3466704024495124,1.6471222205479656,1,0.981678103193418,3
1,0,2900.449264228567,4.298796988649967,0.3987761199573678,7.581177234292825,2.6337219343317493,1.552870507664608,1,0.33563826011451686,3
5,0,3000.995252653662,4.200389594087644,0.4774858787566789,5.881541685192138,2.596644565037096,1.552870507664608,1,0.7008530727370617,3
3,4,2672.9898768323073,4.384680002539209,0.4790020935844965,0.9878521987690752,3.1048108685802283,1.3355076475494456,1,0.8725162815523143,3
11,2,2765.2412120771264,4.350098894016375,0.3112973747951365,5.0552727537242514,2.888128159043039,1.4127577668865388,1,0.13534626603557015,3
3,6,2907.3718344734166,4.322681924499221,0.48114739903078757,3.1217465277065086,2.838110259459503,1.4267204328009397,1,0.8903361329631118,3
0,1,2944.078940538432,4.387237317011102,0.5929194256602734,4.5348989850952055,2.4917159844757535,1.467069807715858,2,0.6182633081544928,4
10,2,2825.1616712952887,4.603297651578358,0.6987425068781047,5.361671295288862,2.0900259444195606,1.6294655329844363,2,0.42676290323414545,4
0,5,2855.7343465798976,4.440270630397714,0.5308665319619608,7.6064432566971005,2.4804151957170766,1.5143787600151357,2,0.7993756820824603,4
0,3,2970.8777707464933,3.9529044841501073,0.6203479282147483,8.650811269926235,2.4349247336589386,1.552870507664608,2,0.28893350208415597,4
12,5,3041.593628287723,3.9617745359399796,0.5658800863865174,4.957836423976274,2.5143686727476586,1.474109749686487,2,0.7670490733347977,4
12,0,3094.6409387416275,4.193318374793537,0.5757838287298316,3.2676505959811126,2.662368586609173,1.552870507664608,2,0.4805758536440101,4
12,5,3040.973471683107,3.919975278936592,0.5493833627259229,4.9395722899400845,2.544812744915929,1.4522237458232943,2,0.8139817156491069,4
0,4,2656.093549495435,4.463535063307679,0.4857363501501321,9.6,2.760009940032921,1.5646768462985592,2,0.43019351513695114,4
0,5,2877.999294183215,4.1938847641408366,0.4718946208456281,3.5996894406147435,2.624615887733456,1.3863212697297531,2,0.256017221929546,4
12,0,3096.006726325852,4.378311028482342,0.5753756424143882,5.298318418536953,2.6317650484804256,1.552870507664608,2,0.4568822892975867,4
12,0,3102.7222841471985,4.47173856700838,0.511025603768657,7.188913658879474,2.8270811794737862,1.552870507664608,2,0.34099888535042366,4
0,3,2976.38449370759,4.1424619881781926,0.5861226810637221,12.4,2.5204248782435803,1.552870507664608,2,0.15777215101783387,4
12,3,3136.110468540235,4.450886643002628,0.5246137935639315,10.876808808956334,2.553014993242556,1.552870507664608,2,0.4023487550343566,4
12,8,3003.6241184766936,4.289694616006701,0.683417238093904,8.625528913983883,2.455535106148405,1.6966496523510075,2,0.1806445698222613,4
0,3,2962.8763259491284,4.021735033447068,0.5489394256974252,9.496795119254973,2.620184442709473,1.552870507664608,2,0.47896817722091833,4
12,8,3005.7472793234497,4.216766108433032,0.6867530383939671,3.4922853683023924,2.039684038239481,1.6707286072842615,2,0.07537291413155253,4
12,2,2822.693739122727,4.189427443468793,0.682994685264247,5.3,2.0215475632609334,1.622653412840925,2,0.5681878263181827,4
0,0,2935.431076540888,4.413950292302369,0.6060108343252234,9.773518356386043,2.6045386583841967,1.552870507664608,2,0.12511365274609876,4
12,2,2822.9092619516764,4.189427443468793,0.6884496519301677,5.375677755884384,2.0241470800624546,1.6218743708096544,2,0.5613283160841613,4
0,5,2865.2713571944964,4.072964319269802,0.5349860558833629,5.925628633395845,2.6071563842888956,1.5260563034950492,2,0.5664874273320831,4
0,3,2967.171700684406,4.173353694391202,0.5283581320705428,12.119900814602758,2.6030502203122468,1.552870507664608,2,0.3768791835742594,4
12,0,3102.809064120229,4.488226044398149,0.511025603768657,7.223625648091579,2.8264133440193913,1.552870507664608,2,0.33943684583587896,4
1,2,2662.388267768852,4.475414838233518,0.442551691277234,11.25387930229491,2.8445239210414535,1.4440594946223027,1,0.1271049307442791,4
12,3,3135.9432212039,4.456964293863471,0.5228019664776948,10.911525994574122,2.554544748627164,1.552870507664608,2,0.40636269110639556,4
0,3,2977.178932988982,4.197026858412909,0.6513309720648143,10.807433200494971,2.3672592778335653,1.552870507664608,2,0.138705608264432,4
12,3,3136.4390768972885,4.2265363048814555,0.5312882939552996,10.06448985313388,2.6666812277414254,1.552870507664608,2,0.3944621544650731,4
12,8,3004.1584775876036,4.292394818728808,0.7012447636268757,7.267404944297715,2.385620696454333,1.6875564112472652,2,0.11424567237189623,4
12,3,3136.439509496664,4.226526020409247,0.5312915135908625,10.064372762902938,2.666691340818379,1.552870507664608,2,0.3944517720800635,4
0,5,2859.4087260012743,4.5279328944004185,0.6475185943129323,5.37390924984073,2.269144847376097,1.5623248195634374,2,0.709486212968783,4
12,5,3042.292372644902,3.9995833203577074,0.58502968601246,4.775638832841789,2.4634520674590292,1.5017879926344406,2,0.7095773499568058,4
12,0,3099.939062028465,4.262962475258921,0.5206031749286858,6.756093797153539,2.7322543834235526,1.552870507664608,2,0.389096883487637,4
12,8,3007.5616731986706,3.413871210181473,0.7168147498364256,-0.15330720531668995,1.7774914974303502,1.7047480922384253,2,0.028149804039875173,4
0,1,2966.7982585668938,4.302819534547711,0.6337504486898441,3.4031770965624064,2.3848251810443437,1.4299742145101548,2,0.13443831152833635,4
0,3,2965.3659847715494,4.119590325611274,0.5839737516900807,11.78490898983974,2.6630834629955626,1.552870507664608,2,0.42008235025436474,4
